eps,phase12_pi,phase23_pi,ok_3d,blocks,theta12,theta13,theta23,deltaCP_deg,J,dm21,dm31,dm32,sum_mnu,ordering,Ue_theta_deg,score
0.011,0.072,0.018,True,"[[0, 1, 2]]",25.51518958370687,7.141493179410169,46.199695830722156,-22.314405396703922,-0.00902510879054845,7.298188820630411e-07,3.1222484664541848e-06,2.3924295843911436e-06,0.007736919417635875,NO,4.624860659931737,76.37295826137907
0.011,0.072,0.02,True,"[[0, 1, 2]]",25.44396747158012,7.059284658949206,46.22922472454875,-25.439510503865122,-0.010076380303137653,7.33454178398636e-07,3.10899609479714e-06,2.375541916398504e-06,0.007736489489318767,NO,4.624860659931937,79.05226958961273
0.011,0.072,0.022,True,"[[0, 1, 2]]",25.42027742286351,6.970915389020861,46.25855498605629,-28.553508095698003,-0.011068827494014152,7.379593277410877e-07,3.0967728768165398e-06,2.358813549075452e-06,0.007736078376632838,NO,4.624860659931472,81.18343307936327
0.011,0.072,0.024,True,"[[0, 1, 2]]",25.442694300757108,6.8762037147573905,46.28775356101992,-31.643303274271787,-0.011996769623089435,7.433014745290316e-07,3.085587826187601e-06,2.3422863516585695e-06,0.007735688259576748,NO,4.624860659931472,82.80586502322019
0.011,0.072,0.026,True,"[[0, 1, 2]]",25.509288383883515,6.775037646935261,46.31669021036568,-34.69727487361097,-0.012855333697228345,7.494396317398717e-07,3.0754340172459676e-06,2.325994385506096e-06,0.007735317637968907,NO,4.624860659931937,83.97992845940995
0.011,0.072,0.028,True,"[[0, 1, 2]]",25.61760422910604,6.667270479303113,46.34542920254032,-37.70572853175336,-0.01364029485583649,7.563345899140805e-07,3.06631537193806e-06,2.3099807820239794e-06,0.007734968001188335,NO,4.624860659931472,84.78852407491578
0.011,0.072,0.03,True,"[[0, 1, 2]]",25.764910269018294,6.552821595852357,46.37378042017205,-40.661046424933275,-0.014348273533097696,7.639386856976181e-07,3.058223897078599e-06,2.294285211380981e-06,0.007734637535900423,NO,4.624860659931472,85.32750435344131
0.011,0.072,0.032,True,"[[0, 1, 2]]",25.948031471481105,6.431584361210348,46.40179257784454,-43.55796348112649,-0.014976456569702564,7.722103264469924e-07,3.0511600567396246e-06,2.278949730292632e-06,0.0077343280416348635,NO,4.624860659931472,85.70901567662129
0.011,0.074,0.012,True,"[[0, 1, 2]]",26.662141416504884,7.457873592191355,46.01587409991149,-11.968858211776743,-0.00530285907876823,7.130361832962729e-07,3.212619258633633e-06,2.49958307533736e-06,0.007739505008857797,NO,4.624860659931476,54.25745486653305
0.011,0.074,0.014,True,"[[0, 1, 2]]",26.434451081927342,7.395216036980128,46.04421857527223,-15.026103933986107,-0.00653657079307166,7.135420758560355e-07,3.1959653283210975e-06,2.482423252465062e-06,0.007739005775723848,NO,4.624860659931476,58.31829054830594
0.011,0.074,0.016,True,"[[0, 1, 2]]",26.253528290859876,7.327108039216648,46.07250503425677,-18.11828433738485,-0.0077335543634831855,7.150374932120355e-07,3.1803275420324685e-06,2.465290048820433e-06,0.00773852609349371,NO,4.62486065993174,61.94384860100758
0.011,0.074,0.018,True,"[[0, 1, 2]]",26.12036959694608,7.253374338774009,46.10079590429437,-21.230630473384057,-0.008885972962583638,7.175023448311387e-07,3.165713507308587e-06,2.448211162477448e-06,0.007738066118246465,NO,4.62486065993174,65.08517445681224
0.011,0.074,0.02,True,"[[0, 1, 2]]",26.035207866371348,7.17385396853271,46.12897061849058,-24.34827157810238,-0.009986517749083374,7.209082130248725e-07,3.1521281266366304e-06,2.431219913611758e-06,0.007737625671842861,NO,4.624860659931476,67.71809284739285
0.011,0.074,0.022,True,"[[0, 1, 2]]",25.997453598913747,7.088381400634533,46.15706095302369,-27.456777162811846,-0.011028468666474483,7.252266321450496e-07,3.1395751755266256e-06,2.414348543381576e-06,0.0077372057335119895,NO,4.624860659931736,69.8464280089328
0.011,0.074,0.024,True,"[[0, 1, 2]]",26.005985640805008,6.996825595634843,46.1849787910147,-30.542635777261008,-0.0120058865436429,7.304203156721799e-07,3.1280511766410452e-06,2.3976308609688654e-06,0.007736804903346816,NO,4.624860659931736,71.49663210400581
0.011,0.074,0.026,True,"[[0, 1, 2]]",26.058825229844764,6.8990362601527195,46.212740569066455,-33.59376603714891,-0.012913482030992813,7.364544347200264e-07,3.1175571965628083e-06,2.381102761842782e-06,0.007736424992037433,NO,4.624860659931476,72.72325255947487
0.011,0.074,0.028,True,"[[0, 1, 2]]",26.15386418935921,6.794895796960972,46.24022127120765,-36.59984436549805,-0.013746910395807048,7.432824305334336e-07,3.1080909268614946e-06,2.364808496328061e-06,0.007736064301189598,NO,4.624860659931736,73.59504009078171
0.011,0.074,0.03,True,"[[0, 1, 2]]",26.288289416250837,6.684288452684877,46.26745039062827,-39.55258732448136,-0.014502489225846293,7.508629289009136e-07,3.0996490332705375e-06,2.348786104369624e-06,0.007735723668322047,NO,4.624860659931736,74.20256231481261
0.011,0.074,0.032,True,"[[0, 1, 2]]",26.458996504401313,6.567122620853346,46.29436697785613,-42.445967760483114,-0.015177325205513502,7.591514899655667e-07,3.0922255394620482e-06,2.3330740494964815e-06,0.007735403494618565,NO,4.624860659931736,74.64845803115459
0.011,0.076,0.012,True,"[[0, 1, 2]]",27.32588946049786,7.560527289702729,45.92479710521293,-10.947387891470662,-0.005004312604402427,7.020796902271465e-07,3.2574616052208783e-06,2.555381914993732e-06,0.0077407018639733365,NO,4.624860659931937,44.23308962461771
0.011,0.076,0.014,True,"[[0, 1, 2]]",27.086216159855688,7.4997595913381385,45.95186852815635,-13.990353927691238,-0.006283588532137676,7.022300282339868e-07,3.240485721446998e-06,2.538255693213011e-06,0.0077401925671238495,NO,4.624860659931937,48.033093816076494
0.011,0.076,0.016,True,"[[0, 1, 2]]",26.892479026515623,7.433749857379657,45.978913242135256,-17.070573432250775,-0.0075278554060610224,7.034040423497407e-07,3.2245240757851237e-06,2.521120033435383e-06,0.0077397027582499275,NO,4.624860659931737,51.46693672693861
0.011,0.076,0.018,True,"[[0, 1, 2]]",26.74584483224618,7.362330834469359,46.00591182855846,-20.173342310108147,-0.008728815372074301,7.055829710536738e-07,3.20958453587447e-06,2.5040015648207964e-06,0.007739232829889163,NO,4.624860659931737,54.48058938321053
0.011,0.076,0.02,True,"[[0, 1, 2]]",26.646755958541792,7.285345497778898,46.03285373143115,-23.28372437130557,-0.009878698447813647,7.087424815583793e-07,3.1956708591015703e-06,2.486928377543191e-06,0.007738782682282385,NO,4.624860659931937,57.042990675283306
0.011,0.076,0.022,True,"[[0, 1, 2]]",26.594931934194392,7.202639939798426,46.05969945028036,-26.387093160282248,-0.010970393007912851,7.128523866814137e-07,3.1827858200077767e-06,2.469933433326363e-06,0.007738352231045497,NO,4.624860659931472,59.14760513225103
0.011,0.076,0.024,True,"[[0, 1, 2]]",26.589300710563634,7.114072373436721,46.086419959721006,-29.469609963473825,-0.011997507642158307,7.178793924981902e-07,3.1709281123319724e-06,2.4530487198337823e-06,0.007737941629426804,NO,4.624860659931472,60.81381860831306
0.011,0.076,0.026,True,"[[0, 1, 2]]",26.62819284336832,7.019501622007381,46.1129940487199,-32.51875652055711,-0.012954473562309523,7.237860187546721e-07,3.160097110981332e-06,2.43631109222666e-06,0.00773755124768272,NO,4.624860659931937,62.0839786561177
0.011,0.076,0.028,True,"[[0, 1, 2]]",26.70945899740286,6.9187962937016465,46.13938214760348,-35.523669919941106,-0.013836580438549151,7.305300416225515e-07,3.1502916742664006e-06,2.419761632643849e-06,0.007737181127038865,NO,4.624860659931472,63.02020599813897
0.011,0.076,0.03,True,"[[0, 1, 2]]",26.830556642140657,6.811863106408514,46.16547566793507,-38.47540099579209,-0.014640025885687772,7.380644201490895e-07,3.141502833811023e-06,2.4034384136619334e-06,0.007736829604642528,NO,4.624860659931472,63.70052086600897
0.011,0.076,0.032,True,"[[0, 1, 2]]",26.98830283121949,6.698578404063155,46.19135428698729,-41.367260211982355,-0.01536166447340005,7.463489415643437e-07,3.133729151443611e-06,2.3873802098792675e-06,0.007736499392037711,NO,4.624860659931472,64.2216101342411
0.011,0.078,0.012,True,"[[0, 1, 2]]",28.008928791877214,7.660695019132437,45.83727349053174,-9.950704325219613,-0.004688452279596033,6.915847344894793e-07,3.302709700636186e-06,2.6111249661467065e-06,0.007741918309104477,NO,4.624860659931296,35.05843875149335
0.011,0.078,0.014,True,"[[0, 1, 2]]",27.757876704303428,7.601717672993143,45.86310526661194,-12.979265370174625,-0.006012738349276414,6.913637906559288e-07,3.2854116211120426e-06,2.594047830456114e-06,0.007741398448347327,NO,4.624860659931296,38.55791161158055
0.011,0.078,0.016,True,"[[0, 1, 2]]",27.551630351467644,7.537689859461353,45.888960004552594,-16.047440170227848,-0.007303927368344928,6.922017781728712e-07,3.269127064874047e-06,2.576925286701176e-06,0.007740899258842988,NO,4.624860659931381,41.764694443716046
0.011,0.078,0.018,True,"[[0, 1, 2]]",27.391741394258396,7.4684676249027016,45.914768940139865,-19.140603653480365,-0.008553273776668615,6.94079094114532e-07,3.2538605865566525e-06,2.5597814924421205e-06,0.007740419243973347,NO,4.624860659931381,44.61816678267264
0.011,0.078,0.02,True,"[[0, 1, 2]]",27.278944965944692,7.393881026413854,45.94054675096882,-22.24380855423497,-0.009752532427434499,6.969728082857625e-07,3.239621794412252e-06,2.5426489861264896e-06,0.007739958934619766,NO,4.624860659931296,47.0802807913588
0.011,0.078,0.022,True,"[[0, 1, 2]]",27.212990493436006,7.313801317517312,45.966206602908244,-25.342260363052656,-0.010894103391462445,7.008558311507709e-07,3.226406227903088e-06,2.525550396752317e-06,0.007739518113834075,NO,4.624860659932259,49.138484138737915
0.011,0.078,0.024,True,"[[0, 1, 2]]",27.19304538482215,7.228064236606454,45.99180346620166,-28.421875737158125,-0.011971147164024868,7.056969646187985e-07,3.214219361996186e-06,2.5085223973773875e-06,0.007739098092310133,NO,4.624860659932259,50.803206143716615
0.011,0.078,0.026,True,"[[0, 1, 2]]",27.217718246389442,7.13655966375252,46.01723060214634,-31.469681364882305,-0.012977768440835136,7.114558728286776e-07,3.2030530274569504e-06,2.4915971546282728e-06,0.007738696939506366,NO,4.624860659931296,52.10531148550585
0.011,0.078,0.028,True,"[[0, 1, 2]]",27.284942782281362,7.039134126243261,46.04249924670489,-34.47436194390187,-0.013908901628803493,7.180925385932261e-07,3.192911126022311e-06,2.474818587429085e-06,0.007738316264068666,NO,4.624860659932259,53.09854311050337
0.011,0.078,0.03,True,"[[0, 1, 2]]",27.39216178658405,6.935687654462031,46.06757159045247,-37.42638807492001,-0.014760427186717934,7.255629026947082e-07,3.1837837087781943e-06,2.458220806083486e-06,0.007737955387759359,NO,4.624860659932259,53.8534426003827
0.011,0.078,0.032,True,"[[0, 1, 2]]",27.53650734264083,6.826115835947715,46.09239923614134,-40.31836391071446,-0.015529129405275033,7.338200273268857e-07,3.1756649327735945e-06,2.441844905446709e-06,0.007737614325248386,NO,4.624860659932259,54.45387239887989
0.011,0.08,0.012,True,"[[0, 1, 2]]",28.711075777414163,7.758452835398335,45.75303551468729,-8.977253698369962,-0.0043553384458771055,6.815666218423593e-07,3.3483658670276403e-06,2.666799245185281e-06,0.007743154086028103,NO,4.6248606599313336,26.802282633027147
0.011,0.08,0.014,True,"[[0, 1, 2]]",28.449149279665914,7.701160014642924,45.77775551895805,-11.991251977281301,-0.005723897411717104,6.809640064819033e-07,3.330746661852568e-06,2.649782655370665e-06,0.007742624971652496,NO,4.6248606599313336,29.96330641796248
0.011,0.08,0.016,True,"[[0, 1, 2]]",28.231056653137653,7.6390113168405955,45.802465954537574,-15.047229716534655,-0.00706155362208501,6.814482929870037e-07,3.3141397770543523e-06,2.6326914840673487e-06,0.007742115250382298,NO,4.6248606599311985,32.90292242622708
0.011,0.08,0.018,True,"[[0, 1, 2]]",28.058233801025587,7.571865569919369,45.82714736889413,-18.130699084289464,-0.008359019152166495,6.830078208965074e-07,3.298548163368506e-06,2.6155403424719987e-06,0.007741625492348803,NO,4.6248606599311985,35.56100133227735
0.011,0.08,0.02,True,"[[0, 1, 2]]",27.93181236559072,7.499565001552936,45.85180044805815,-21.22670910285738,-0.009607564915592198,6.85619381129257e-07,3.283980936600303e-06,2.598361555471046e-06,0.007741154911324145,NO,4.6248606599313336,37.892383123261745
0.011,0.08,0.022,True,"[[0, 1, 2]]",27.851749002505567,7.421964250115828,45.87636994388319,-24.320372209976817,-0.010799071951307136,6.892581561502049e-07,3.2704396343562e-06,2.581181478205995e-06,0.007740704540049886,NO,4.624860659931487,39.877722777770764
0.011,0.08,0.024,True,"[[0, 1, 2]]",27.817474644123756,7.3389244388029375,45.90088888320756,-27.397334871708154,-0.011926261641168525,6.938928619453138e-07,3.257923519290197e-06,2.564030657344883e-06,0.007740274090807081,NO,4.624860659931487,41.518059555179036
0.011,0.08,0.026,True,"[[0, 1, 2]]",27.827666543175628,7.25032204574331,45.92525074787605,-30.444316010822607,-0.012982777658149145,6.994856290857351e-07,3.2464278719738e-06,2.5469422428880648e-06,0.007739863170188212,NO,4.6248606599313336,42.83677258172857
0.011,0.08,0.028,True,"[[0, 1, 2]]",27.880514208691153,7.156014817280608,45.949470805773664,-33.449491321102684,-0.013963218880308657,7.05995229424167e-07,3.2359538291156904e-06,2.5299585996915234e-06,0.007739472220420188,NO,4.624860659931487,43.876777458955644
0.011,0.08,0.03,True,"[[0, 1, 2]]",27.973549703240188,7.055899489100133,45.97350448295204,-36.402820003724266,-0.014863170804880048,7.133780234312459e-07,3.2264911402699435e-06,2.5131131168386976e-06,0.007739100872499722,NO,4.624860659931487,44.699552128099725
0.011,0.08,0.032,True,"[[0, 1, 2]]",28.10395057974358,6.949859454435202,45.99737296839278,-39.296289822002954,-0.015679154385518247,7.21588487050835e-07,3.2180351997269574e-06,2.4964467126761224e-06,0.0077387499586905155,NO,4.624860659931487,45.380675220580315
0.011,0.082,0.012,True,"[[0, 1, 2]]",29.43207746271597,7.8538620163353485,45.671911648890514,-8.02563445329682,-0.004005116572201096,6.72041479828554e-07,3.3944360435203726e-06,2.7223945636918187e-06,0.007744409445112193,NO,4.624860659931476,19.5362058698042
0.011,0.082,0.014,True,"[[0, 1, 2]]",29.160046852918825,7.798167531205656,45.695550361845285,-11.024873915079771,-0.005417079402253694,6.710434019544446e-07,3.3764948055720745e-06,2.70545140361763e-06,0.007743870676758233,NO,4.624860659931476,22.318604843383653
0.011,0.082,0.016,True,"[[0, 1, 2]]",28.930571904419672,7.737798986387626,45.71920078510046,-14.068462469219163,-0.0068005521352528615,6.711618381153772e-07,3.359564283839924e-06,2.6884024457245467e-06,0.007743351084914096,NO,4.62486065993174,24.953380798097125
0.011,0.082,0.018,True,"[[0, 1, 2]]",28.745333572080735,7.6726212566825325,45.742808935159346,-17.14207955829213,-0.00814575601941685,6.723866122053613e-07,3.3436483888803622e-06,2.671261776675001e-06,0.0077428510679467865,NO,4.62486065993174,27.377872670693744
0.011,0.082,0.02,True,"[[0, 1, 2]]",28.60546378009932,7.602475435527975,45.76643235674077,-20.230818413291203,-0.009443374703103557,6.747009319498091e-07,3.3287564210044956e-06,2.6540554890546865e-06,0.007742371479841194,NO,4.624860659931476,29.54532766174931
0.011,0.082,0.022,True,"[[0, 1, 2]]",28.51149716383647,7.5272466578738895,45.789920022393815,-23.31968162302192,-0.010684846545446193,6.780753912950526e-07,3.31488549109015e-06,2.6368100997950973e-06,0.0077419099305838365,NO,4.624860659931736,31.42623201921394
0.011,0.082,0.024,True,"[[0, 1, 2]]",28.462848815817903,7.446768609715236,45.81338493071896,-26.394157184429755,-0.011862315794170498,6.824845955323923e-07,3.3020419732331827e-06,2.6195573777007903e-06,0.00774146917796649,NO,4.624860659931736,33.01671269822013
0.011,0.082,0.026,True,"[[0, 1, 2]]",28.458518561352854,7.360922087476777,45.8367480241327,-29.44062881290122,-0.012968982489220899,6.87890420442907e-07,3.290220967352955e-06,2.602330546910048e-06,0.00774104800312656,NO,4.624860659931476,34.33027050420167
0.011,0.082,0.028,True,"[[0, 1, 2]]",28.496606076573052,7.269585250683759,45.85997068875315,-32.446864823342736,-0.013998998786115064,6.942544329685772e-07,3.279415973785167e-06,2.58516154081659e-06,0.007740647219866452,NO,4.624860659931736,35.402841985004045
0.011,0.082,0.03,True,"[[0, 1, 2]]",28.57505060114917,7.172636126147711,45.88304427025327,-35.402307075052185,-0.014947657196364717,7.01530177936132e-07,3.26962360834675e-06,2.568093430410618e-06,0.007740266032006995,NO,4.624860659931736,36.2841096549698
0.011,0.082,0.032,True,"[[0, 1, 2]]",28.691006452941927,7.069967309899283,45.90596347479186,-38.29839592100029,-0.015811208774096995,7.09673139341097e-07,3.2608343300211597e-06,2.5511611906800627e-06,0.007739905378981025,NO,4.624860659931736,37.04139024055251
0.011,0.084,0.012,True,"[[0, 1, 2]]",30.171272025780485,7.947005894215855,45.59367580102203,-7.094570252649689,-0.0036380176688383683,6.63026849251848e-07,3.4409175163410925e-06,2.7778906670892445e-06,0.007745684830989912,NO,4.624860659931296,13.3355431013598
0.011,0.084,0.014,True,"[[0, 1, 2]]",29.89015585864256,7.892823343062596,45.61630603664376,-10.07882398821524,-0.005092338182650352,6.616199080921737e-07,3.4226558039071233e-06,2.7610358958149497e-06,0.007745135574040677,NO,4.624860659931296,15.699431972127641
0.011,0.084,0.016,True,"[[0, 1, 2]]",29.64994821835913,7.8341384103606755,45.63895719157511,-13.109804312580682,-0.0065208253345727584,6.613594909731853e-07,3.4054022168997786e-06,2.7440427259265933e-06,0.007744606493059978,NO,4.624860659931381,17.99041850456265
0.011,0.084,0.018,True,"[[0, 1, 2]]",29.452770537271434,7.770819691745338,45.66158047009961,-16.173354158489705,-0.007913197966406927,6.622357604495004e-07,3.3891635898011166e-06,2.7269278293516162e-06,0.007744096884666988,NO,4.624860659931381,20.14354905143343
0.011,0.084,0.02,True,"[[0, 1, 2]]",29.300062206259653,7.702734069307843,45.684159142817755,-19.25465002088092,-0.009259635512312873,6.642320384491476e-07,3.373944593516466e-06,2.7097125550673184e-06,0.007743605996396688,NO,4.624860659931296,22.108080547526743
0.011,0.084,0.022,True,"[[0, 1, 2]]",29.19227101758219,7.629730315129974,45.70670592910957,-22.33866368125516,-0.010550907860959462,6.673279483438265e-07,3.359751456868139e-06,2.6924235085243125e-06,0.007743135496034842,NO,4.624860659932259,23.8529560279841
0.011,0.084,0.024,True,"[[0, 1, 2]]",29.129239157588106,7.551684548444676,45.72918540096554,-25.41071238085422,-0.01177869560574969,6.714942727325275e-07,3.3465815193423223e-06,2.675087246609795e-06,0.007742684825242275,NO,4.624860659932259,25.364901237877863
0.011,0.084,0.026,True,"[[0, 1, 2]]",29.110205493459038,7.46846340164857,45.751563505656854,-28.45688432486079,-0.012935672007295755,6.766944276550945e-07,3.3344349724923574e-06,2.657740544837263e-06,0.007742253599700405,NO,4.624860659931296,26.64943505183657
0.011,0.084,0.028,True,"[[0, 1, 2]]",29.13340594129365,7.379954348114219,45.77382987583184,-31.464573525401736,-0.014015549428409739,6.82891620315039e-07,3.3233018869325336e-06,2.6404102666174946e-06,0.007741842402512474,NO,4.624860659932259,27.733705894630635
0.011,0.084,0.03,True,"[[0, 1, 2]]",29.19699561315902,7.286028360907883,45.79596811274712,-34.42276072695624,-0.015013251900819037,6.900388890893638e-07,3.313181284782285e-06,2.6231423956929213e-06,0.007741450579525719,NO,4.624860659932259,28.65793992234525
0.011,0.084,0.032,True,"[[0, 1, 2]]",29.298144402394367,7.18657519043946,45.81797562374164,-37.322336868475006,-0.0159246929642141,6.980925251829583e-07,3.304063108326028e-06,2.6059705831430696e-06,0.007741079812898847,NO,4.624860659932259,29.480921618331656
0.011,0.086,0.012,True,"[[0, 1, 2]]",30.928456453196205,8.037936619751642,45.51817022891614,-6.1829066404805735,-0.0032544177185188264,6.545342742331152e-07,3.487820428600508e-06,2.833286154367393e-06,0.007746979239104476,NO,4.624860659931937,8.272519350379742
0.011,0.086,0.014,True,"[[0, 1, 2]]",30.63904271416318,7.9851755293644375,45.539883270110856,-9.15193961424239,-0.0047498309712307426,6.527102037701507e-07,3.469240205679992e-06,2.8165300019098412e-06,0.007746420974429196,NO,4.624860659931937,10.182413857714808
0.011,0.086,0.016,True,"[[0, 1, 2]]",30.389017764176167,7.92810011610806,45.56154924859268,-12.170042122760126,-0.006222366405240508,6.520561716593461e-07,3.4516605123887714e-06,2.7996043407294253e-06,0.007745880977697742,NO,4.624860659931737,12.090048306885695
0.011,0.086,0.018,True,"[[0, 1, 2]]",30.180559538394686,7.866549919764084,45.583230139113006,-15.223280273382612,-0.0076612047484866195,6.52569153475286e-07,3.4350977000149663e-06,2.7825285465396803e-06,0.007745361291588442,NO,4.624860659931737,13.932648402179634
0.011,0.086,0.02,True,"[[0, 1, 2]]",30.015335215899867,7.800405354233351,45.60486834729119,-18.296919768998904,-0.009055952116846904,6.542343164804854e-07,3.4195548901324885e-06,2.765320573652003e-06,0.007744860684036077,NO,4.624860659931937,15.65793100351452
0.011,0.086,0.022,True,"[[0, 1, 2]]",29.894039727703998,7.729535140766566,45.62645918782234,-21.37593867553713,-0.010396819783053672,6.570330161127267e-07,3.4050341122660053e-06,2.7480010961532786e-06,0.00774437983396012,NO,4.624860659931472,17.230462971886567
0.011,0.086,0.024,True,"[[0, 1, 2]]",29.81673530509224,7.653799206869773,45.648001049889814,-24.445498462704027,-0.01167486757663373,6.60938414513992e-07,3.3915389861747745e-06,2.7306005716607825e-06,0.007743919427326872,NO,4.624860659931472,18.631466879952306
0.011,0.086,0.026,True,"[[0, 1, 2]]",29.782949662486697,7.573081609333561,45.66945274049613,-27.491475665679427,-0.012882269816908327,6.659146045896669e-07,3.379065541662024e-06,2.713150937072357e-06,0.007743477868908064,NO,4.624860659931937,19.858588402396563
0.011,0.086,0.028,True,"[[0, 1, 2]]",29.7911714240602,7.487255772837433,45.69083409470151,-30.500897058766327,-0.014012234989119588,6.71925231758457e-07,3.3676089468296923e-06,2.6956837150712352e-06,0.007743056364569896,NO,4.624860659931472,20.930093727423436
0.011,0.086,0.03,True,"[[0, 1, 2]]",29.839481937533137,7.396199455443397,45.71207941874394,-33.462320493767265,-0.015059207282120807,6.789255421091648e-07,3.357164870116887e-06,2.678239328007722e-06,0.007742655321764642,NO,4.624860659931472,21.879160478200124
0.011,0.086,0.032,True,"[[0, 1, 2]]",29.92547660720415,7.299822325576189,45.73318425340686,-36.36610529923389,-0.016018881585695734,6.868684268664984e-07,3.3477182920324354e-06,2.660849865165937e-06,0.007742273667934959,NO,4.624860659931472,22.752643866950006
0.011,0.088,0.012,True,"[[0, 1, 2]]",31.70273588719927,8.126725584139335,45.44522781348364,-5.289589138789292,-0.0028547767484174585,6.465803454721116e-07,3.535144387072719e-06,2.8885640416006074e-06,0.007748293419803635,NO,4.6248606599313336,4.422865310750186
0.011,0.088,0.014,True,"[[0, 1, 2]]",31.406150801535375,8.075321700777113,45.46604087280115,-8.243137807822313,-0.004389842867196472,6.443280332567216e-07,3.5162435834966642e-06,2.8719155502399427e-06,0.0077477251640222546,NO,4.6248606599313336,5.844352627391803
0.011,0.088,0.016,True,"[[0, 1, 2]]",31.147126756907493,8.019748623659897,45.4868507542256,-11.248093932101899,-0.005905224436994351,6.432712164079116e-07,3.49834428556437e-06,2.8550730691564584e-06,0.007747176096575518,NO,4.6248606599311985,7.332611464799679
0.011,0.088,0.018,True,"[[0, 1, 2]]",30.92809724026763,7.959884634868881,45.507618838374626,-14.290733520099383,-0.007389618438178381,6.434073754134993e-07,3.4814547208276424e-06,2.838047345414143e-06,0.0077466460025965925,NO,4.6248606599311985,8.826466222706983
0.011,0.088,0.02,True,"[[0, 1, 2]]",30.750841579346908,7.895584830240757,45.52834411944195,-17.35647200460257,-0.008832031037586433,6.447267609162343e-07,3.4655870232819632e-06,2.820860262365729e-06,0.007746135950735023,NO,4.6248606599313336,10.274392234587717
0.011,0.088,0.022,True,"[[0, 1, 2]]",30.616571816327884,7.826730744974157,45.549078829743976,-20.430276380487147,-0.010222107163401046,6.472114593555367e-07,3.450742841675233e-06,2.8035313823196965e-06,0.007745644658389693,NO,4.624860659931487,11.636632059542588
0.011,0.088,0.024,True,"[[0, 1, 2]]",30.525335279447788,7.7531907076567625,45.56973254645167,-23.49725277537305,-0.011550283352274208,6.508372516020383e-07,3.4369235526460278e-06,2.7860863010439894e-06,0.007745173837281465,NO,4.624860659931487,12.890808295666947
0.011,0.088,0.026,True,"[[0, 1, 2]]",30.476872098445774,7.674851419990888,45.59027490853663,-26.543034280703026,-0.012808122165248476,6.555701115636206e-07,3.424125473958945e-06,2.7685553623953244e-06,0.007744722056723045,NO,4.6248606599313336,14.028500567049985
0.011,0.088,0.028,True,"[[0, 1, 2]]",30.469914498256795,7.5915811002341425,45.61078805059726,-29.55433698305405,-0.01398829471096386,6.613754849491874e-07,3.4123457930988283e-06,2.750970308149641e-06,0.007744290776074202,NO,4.624860659931487,15.059915154708012
0.011,0.088,0.03,True,"[[0, 1, 2]]",30.502792656180734,7.503280002753341,45.631179559556244,-32.519329785434294,-0.015084843074329297,6.682081457531267e-07,3.4015735855682854e-06,2.7333654398151587e-06,0.00774387882622798,NO,4.624860659931487,16.00896654364616
0.011,0.088,0.032,True,"[[0, 1, 2]]",30.57322026998792,7.4098176650893075,45.65147410223516,-35.4278804494868,-0.016092986824820268,6.76021659104024e-07,3.3918061224894684e-06,2.7157844633854444e-06,0.007743487801503294,NO,4.624860659931487,16.914306089891067
0.012,0.072,0.012,True,"[[0, 1, 2]]",26.283900536109787,7.364363030351601,45.99254358400216,-13.060458851788527,-0.005652356386913674,7.197832815528475e-07,3.1565700057080652e-06,2.4367867241552178e-06,0.007733933217481654,NO,4.682849206176205,60.784806670693676
0.012,0.072,0.014,True,"[[0, 1, 2]]",26.068164217455582,7.299537336066637,46.021518242792595,-16.1260770965501,-0.006848373659409753,7.205522955738333e-07,3.1402344890791197e-06,2.4196821935052865e-06,0.00773344366277768,NO,4.682849206176205,64.94653430426473
0.012,0.072,0.016,True,"[[0, 1, 2]]",25.89985275518364,7.228998063297009,46.05051247317665,-19.224242285787927,-0.008005851746086007,7.222863282360903e-07,3.124925135653035e-06,2.4026388074169447e-06,0.007732974043384725,NO,4.682849206175994,68.63366301288623
0.012,0.072,0.018,True,"[[0, 1, 2]]",25.779650791961743,7.152567425824307,46.07948648854722,-22.340203332551816,-0.009117212599393028,7.249633953772568e-07,3.1106486833711427e-06,2.385685287993886e-06,0.0077325250214047144,NO,4.682849206175994,71.80537947211451
0.012,0.072,0.02,True,"[[0, 1, 2]]",25.707752713100597,7.070107439083427,46.1083332613231,-25.459200331683753,-0.010175491269009736,7.2855147772988e-07,3.097402279732611e-06,2.368850802002731e-06,0.007732093852967779,NO,4.682849206176205,74.44249842865352
0.012,0.072,0.022,True,"[[0, 1, 2]]",25.68331565737931,6.981428458861069,46.13709350007949,-28.56709056202462,-0.011174207736416046,7.330223073204115e-07,3.0851952061505426e-06,2.352172898830131e-06,0.0077316831051237826,NO,4.682849206176101,76.55884187427941
0.012,0.072,0.024,True,"[[0, 1, 2]]",25.70500462289727,6.8863728276820755,46.165740211019965,-31.650783311564936,-0.01210762384496856,7.383397115946069e-07,3.074030547501172e-06,2.3356908359065652e-06,0.007731293082817817,NO,4.682849206176101,78.19101260745919
0.012,0.072,0.026,True,"[[0, 1, 2]]",25.770878584156275,6.784829845529416,46.19416940367217,-34.698686035306615,-0.01297078577024225,7.444632901562571e-07,3.063900054032249e-06,2.319436763875992e-06,0.007730922268731557,NO,4.682849206176205,79.39859028043668
