% # columns="iter, evals, sigma, 0, fitness, xbest" seed=191535, Sun Dec  7 20:53:54 2025, <python>{}</python>
27 1620 0.25874512820181195 0 9468336405.341814 0.31039977758023873 0.17583581157322858 0.15374615166786423 0.48967099408147174 -0.521702572536166 0.06831656318929402 1.06839938499136 1.0048957814455795 0.9749426463842783
28 1680 0.2507733923142417 0 9487752560.290754 0.07184938224287453 0.22107155748199087 0.16254612224808812 0.4729829427187317 -0.7156105701268904 0.5770698734906652 0.6193795844616441 1.094789449437646 0.9745755545316446
29 1740 0.25142493472449107 0 9475399577.592718 0.42018951866478915 0.019752066579529687 0.29600563569554617 0.12594684634564562 -0.7830811985306166 -0.058110589431525916 0.5644849191464548 1.0031497263267712 0.9745181590179806
30 1800 0.22785373577187662 0 9504227077.101124 0.203283716332708 0.38048984996710977 0.1942561204794523 0.5630816533569073 -0.6985719499230458 0.5465580065136757 0.9695870576417206 1.010443221256146 0.9753182446277934
31 1860 0.2162163826000528 0 9506119454.07834 0.342417859187639 0.3399818369769406 0.1058706123174304 0.7586053165050696 -0.4485016792885057 0.7601521200926654 1.1129235597577987 1.0028706972210129 0.9759873226395802
32 1920 0.1985810716011581 0 9528604252.912645 -0.029133989567287966 0.11371197340329452 0.16391961280046485 0.821225324981967 -0.46767905620339406 0.5270074040551157 1.2888611690172562 1.0023642563513604 0.9764647237398352
33 1980 0.19748818931117323 0 9468763671.68228 0.4080043024067769 0.057830502583863935 0.3380095203601842 0.37797661238818403 -0.3987683226450919 0.4227790879825115 0.6728181135589562 1.089982571479127 0.9751341783992774
34 2040 0.19552197464982132 0 9563364634.949512 0.3583501579029877 0.05143742111715718 0.5349237821798718 0.3953898545530223 -0.7268538425355223 0.6598579028527141 1.2893288234756901 1.0986888116586562 0.9723375299974926
35 2100 0.18259549259297525 0 9481305144.748697 0.46141834265851045 0.2404856817671936 0.01907379560470357 0.2881396578901606 -0.47708397986067413 0.5879743992634368 1.07259643218972 1.0028699886011891 0.974819790969045
36 2160 0.19915060487265507 0 9494409522.315262 0.36009753471521944 0.02491361422031714 0.23977623000161685 0.37298901230422954 -0.5275737678176103 0.3893245824727495 0.8856241037951761 1.0865655151796307 0.9747951161155026
37 2220 0.21157837099756335 0 9469814106.320858 0.08711308079484606 0.15445111008601042 0.21619648983195147 0.4979338237900906 -0.5420275128973936 0.5896698096741444 1.0368925721748152 1.0893952301776308 0.9744009673902303
38 2280 0.19538537961453384 0 9466072369.618755 0.12921660840573437 0.13938345519630144 0.37864712912107384 0.6856126201747046 -0.574132305807886 0.6385781342587042 1.1679702856753729 1.0919694586402555 0.9740698423220749
39 2340 0.19774158736701908 0 9471703356.225733 0.3822277447972859 -0.16680794497133417 0.1649886606789847 0.38831159575057334 -0.44634989005404857 0.3397920193668142 0.8228521240146335 1.0905074205442424 0.9736859956246661
40 2400 0.1982895621886008 0 9491124590.690746 0.47741245105231667 0.06982870889587894 0.21637146356865108 0.42062472065542933 -0.4756594766454881 0.4872765685980744 1.1986911675877625 1.0915603668684462 0.9761470845961483
41 2460 0.21593105133579696 0 9485057492.02581 0.20541486462662903 0.20095168091666896 0.09298028147035219 0.5831167722326636 -0.6272642375451831 0.38665392587128056 0.840545699142065 1.094665464569765 0.9733680503415126
42 2520 0.2525858544931978 0 9473455672.90493 0.5880136943580633 0.4383914582551963 0.06635711339077667 0.5372869543855191 -0.44144893650991524 0.35785135242684984 1.2054665987887494 1.0935858776992522 0.9741846886740205
43 2580 0.24152774434983967 0 9464797602.162226 0.7705589228330099 -0.1451598094795677 0.276568353894858 0.06644423559151136 -0.1376626325200221 0.8038262898754559 1.274612884200216 1.0913230884145038 0.9743331838694915
44 2640 0.23343313909503186 0 9483283630.351166 0.24472905006819784 0.31218186511834545 0.25139114284829434 0.604180950363711 -0.6484026634406114 0.29858671645368523 1.2918976565851223 1.0897882521429394 0.9733514216412968
45 2700 0.19682360715299219 0 9471163097.264381 0.5607563155479949 -0.233866933627025 0.026940724038565345 0.08524682935706762 -0.5349104742082367 0.1741444448874731 0.4402968315722151 1.0895781690953716 0.9741135765868472
46 2760 0.18012077331963144 0 9466377931.825489 0.27156833396764957 0.17116334880724074 0.3150981068990887 0.3552130913335647 -0.5877480910769759 0.21824165283343708 1.1480422873087122 1.0902016887365347 0.9743539961906839
47 2820 0.18640568733509652 0 9468970203.870962 0.3841618675646213 0.08293383297709109 0.44898175740680535 0.7403594427606479 -0.6445929621381212 1.0205109789561364 1.3675711026020387 1.0893583700814842 0.9747943209869407
48 2880 0.17405543314536098 0 9465882907.702358 0.11559649562811866 -0.08533373964140817 0.43296122161384426 0.7168462720182402 -0.5290409815223016 0.8247510602125785 0.9294051115141817 1.0919113076439466 0.9744748939076905
49 2940 0.15570969526492043 0 9465498513.4333 0.15846015468497018 -0.032645840983420195 0.47647836391951803 0.2945567520420764 -0.7709142353154104 0.13323961846378995 0.9016816717211845 1.0905408624602941 0.9747068376713063
50 3000 0.14101884061497197 0 9465277268.007479 0.1635618117313527 0.10136001177714155 0.4310463694737825 0.7874751574372334 -0.6741710931694853 0.6374217119268801 1.2623807178563493 1.091009040932997 0.9746851628811715
51 3060 0.13402115274191442 0 9464917478.472027 0.2679176868420763 -0.09504821812101505 0.2747584132903985 0.3591460607059267 -0.6501435801897256 0.4355110895380672 0.8516555669612352 1.091461825911902 0.9742920658322689
52 3120 0.11797390497363014 0 9464925276.276081 0.15413735118913102 0.2554875742903603 0.17535839734846762 0.36668472882157116 -0.6813881083794152 0.24934988335653957 1.1467029918752807 1.0912329088414219 0.974548142775947
53 3180 0.1158863397168609 0 9464855093.356535 0.31919555230639834 0.04743126149428714 0.3069022600219051 0.4204863759963419 -0.5347093993712154 0.7401335059218667 1.1909801799671833 1.0913313258793313 0.9742904221255261
54 3240 0.11273275917738163 0 9464824663.609156 0.16647984883580363 -0.01539868823624116 0.18891507418332618 0.2587869581896295 -0.7254541218268801 0.13439720789740556 0.5939023462931576 1.0911984759137678 0.9745109803544139
55 3300 0.10362495701690252 0 9464844388.49394 0.19482703688135364 0.07160518970270718 0.13673270560548412 0.27604006628573585 -0.5673002691805354 0.4258109806692963 0.9017284560220399 1.0912922302142527 0.9744899079483132
56 3360 0.09856883565590796 0 9464725129.250004 0.2052119858643079 0.11229957964568682 0.35027461843167185 0.3091484744168183 -0.7397496400503355 0.39554318757401274 0.8851212383203713 1.0911499194145584 0.9744180614500657
57 3420 0.09323309265243254 0 9464732377.591795 0.28252804590443875 0.07378694193698615 0.09661993035424439 0.17538282800546515 -0.7072245537625201 0.1543500782421159 0.7676092149165392 1.0910592437852888 0.9744354112247076
58 3480 0.08408756454821935 0 9464735729.81956 0.2983072635459827 0.19603788535683175 0.2752855197223914 0.3090606841686758 -0.6489792171227267 0.3741070577438547 1.1244813936701303 1.091212493700984 0.9743870014520304
59 3540 0.07741297703396902 0 9464753411.933367 0.20434096356448667 0.2213988736618271 0.17166241468832028 0.415500739221025 -0.6512974577368627 0.33912546569448576 1.0686513714118566 1.091074993743982 0.9744806441757948
60 3600 0.08362442477220422 0 9464739723.76627 0.292940975854402 -0.04786732379348732 0.2919739457671391 0.21707453706632013 -0.7840458463245591 0.3184195603479597 0.7123302328724256 1.091165631352811 0.9744516751090769
61 3660 0.08928469442221636 0 9464731502.11259 0.291407143019815 0.21402130284360085 0.09996979507925466 0.3893108804055559 -0.5480537170393953 0.443940007161847 1.0294525290204934 1.091188345441843 0.9743905878251458
62 3720 0.08282810137065146 0 9464725782.509108 0.16265459849990072 0.05454814215603672 0.33811105187623913 0.40492679845845764 -0.7917242133220191 0.3056350200068738 0.8835352588243855 1.0911178018833474 0.9744209634240373
63 3780 0.07361898732671515 0 9464726191.701242 0.25858258601486706 0.05442349057394423 0.16400482601954233 0.32048785404388247 -0.6641703744192359 0.27808693272492313 1.0439339022439347 1.0911549815365809 0.9744229838049213
64 3840 0.06916579606994569 0 9464728106.255056 0.24657217216283586 0.10248978068813894 0.15916276560472042 0.34307046342614916 -0.6347027375675819 0.4736079473638565 0.924410865955306 1.0911094689564667 0.9744049225625809
65 3900 0.0658500412192291 0 9464726590.719664 0.15212617633970812 0.23434036796839322 0.10705641540320651 0.2919555506638449 -0.589562066965439 0.19469639658698984 1.1307627869249863 1.0911711221277183 0.9744091814676853
66 3960 0.06728431500367499 0 9464725794.969656 0.2788768342646065 0.33705145691220584 -0.013141579988892343 0.301069248530884 -0.609582337595456 0.19921348065644817 1.1347055355677074 1.0911188492336643 0.9744102920417325
67 4020 0.06961610066409554 0 9464726150.00244 0.2786676633845829 0.15724305498911437 0.1527360220351392 0.3489481538998532 -0.6581501093130062 0.3462111170134552 0.8148371831478329 1.0911089425588192 0.9744134380814827
68 4080 0.06940950007420704 0 9464725046.220896 0.3064425653367744 0.2182713534475954 0.11737577951108945 0.33108163430041043 -0.6006068215858146 0.3212529545473227 1.0057642008754815 1.091136357002043 0.9744243291282616
69 4140 0.06335312353050596 0 9464724648.516613 0.21288390712072053 0.3474407781397 0.1381915148110086 0.475224029113586 -0.6157640459927812 0.3616638534514042 1.1515206936920228 1.091131312364737 0.9744199824152575
70 4200 0.06341930167444317 0 9464725426.015581 0.2771927639101321 0.28032051813637016 0.10054688039909995 0.3473765009326974 -0.5821748806505848 0.33971897883867624 1.0810255267937179 1.091155026815946 0.9744095081049635
71 4260 0.06366303700878438 0 9464724639.057308 0.2687561702332436 0.2884462262110956 0.1487454685705942 0.33585447133471685 -0.5823072068417454 0.3576706371482937 1.2182597317666193 1.091129577880061 0.9744188793352278
72 4320 0.06394056990875688 0 9464724784.95496 0.2445445242895454 0.2467377449703841 0.11757628220328212 0.41081070702174516 -0.5932326691712297 0.3069690091296799 1.0709556091900192 1.0911412351545082 0.974419270899631
73 4380 0.061821811351356885 0 9464724838.027567 0.3277738386276779 0.2871908519829154 -0.044168112428931205 0.27321600187832995 -0.5004427554537472 0.2703516602892061 1.1239079908655931 1.0911399725287771 0.9744124731995906
74 4440 0.05782443860383844 0 9464724696.654335 0.30481446366637854 0.37541820814931076 -0.007888898824183047 0.36631971953953985 -0.5561569535408601 0.22546310979987816 1.1338241905460908 1.0911391352538193 0.9744185374828495
75 4500 0.06094390375450545 0 9464724621.4331 0.27142990599232497 0.31708856916791334 0.047913612798530916 0.4043629533566585 -0.581119941182909 0.2823786755430023 1.1039393057554685 1.0911307863073825 0.9744187777104846
76 4560 0.06354458784461801 0 9464724646.2658 0.3674519816131269 0.37067655255480536 -0.09482502218648035 0.28429447534997754 -0.4626441755062922 0.13441943321642072 1.2279511658654365 1.0911382950981012 0.9744161041067633
77 4620 0.06953722762179372 0 9464724655.668951 0.3058768145951163 0.4107635735348109 -8.313816405457197e-05 0.42837659163780617 -0.49156532355311733 0.2494827290743324 1.2872732561264772 1.0911344071894404 0.9744194843028473
78 4680 0.06457144660978227 0 9464724619.120737 0.2796067549458716 0.36665759219464406 -0.02244812888792569 0.31653977787389664 -0.5389724408812102 0.18840552348913253 1.282696387802158 1.0911327113421185 0.974417372088208
79 4740 0.061068879922559174 0 9464724625.64882 0.319749262023834 0.35872881420616576 -0.05697447532725927 0.32836427871844126 -0.5472164752675782 0.20683318025361178 1.1002136011252102 1.0911347283972874 0.9744170585738319
80 4800 0.05783827540432302 0 9464724622.665398 0.3260043699807336 0.21996139470146223 0.10519254988138588 0.3018724112703145 -0.6058827119642505 0.3134069215198179 1.0597491822026728 1.0911349877889394 0.974416445225082
81 4860 0.052236235995067166 0 9464724626.884226 0.2953775547846009 0.1989292929710656 -0.04250889359825198 0.27142047688354465 -0.5471856394535888 0.13735356945942478 0.9271615515995414 1.0911363472680393 0.9744181493789871
82 4920 0.049634180698758766 0 9464724614.808014 0.33730816095326427 0.3895204750966048 -0.006996504199751238 0.3278494432373352 -0.4942761916385435 0.23600936649633117 1.3478461133823108 1.0911335916086993 0.9744183248853792
83 4980 0.05047335084694864 0 9464724614.353516 0.3036823076339001 0.23819590676155852 0.01035094431885102 0.3143188496609789 -0.613986954387467 0.245297263400824 0.9217372307317675 1.091135232991743 0.9744178036660829
84 5040 0.054188466314708 0 9464724624.818834 0.320195029289762 0.32508640970401503 0.039544950679374295 0.3645105512382536 -0.5533808998429194 0.2953768609976067 1.107126837219763 1.0911315667809915 0.9744184981163827
85 5100 0.053147575569954676 0 9464724612.396246 0.30347332613873856 0.19464599248727557 0.03141767403036616 0.3086768106240984 -0.5980479723109804 0.23332300047171958 0.9626475113010764 1.091134820170003 0.9744175085647627
86 5160 0.05052923878951121 0 9464724618.393208 0.33307939245795326 0.3985441687317524 0.015502320539018871 0.44347869237957105 -0.5702785869769115 0.3185062072092476 1.1628734052450296 1.0911327226022227 0.9744176540924562
87 5220 0.05051478646685149 0 9464724608.835018 0.3197708218263415 0.2507226186422031 0.04331816080438267 0.33810244152349483 -0.5702119560398461 0.2770531664225134 1.0421302542924635 1.0911332968519956 0.9744179019580859
88 5280 0.046852310713153406 0 9464724616.946968 0.2998000572954558 0.40522552429015546 0.04874105091310064 0.5016905008774087 -0.5809316164470324 0.4000799344817923 1.0334076926536708 1.0911326779855546 0.9744188781032087
89 5340 0.044176609927548384 0 9464724609.71616 0.31103952491581843 0.4389121095768355 -0.1000140909655903 0.35533065648606715 -0.5073051166797822 0.2793934429569521 1.302234899585957 1.0911338190033608 0.9744180260071519
90 5400 0.04432746039607211 0 9464724613.128136 0.25198877218302285 0.22600630495199742 0.06906304570299876 0.2997016815014125 -0.6219156626142083 0.2911479467411534 1.0645396175853874 1.0911332784182306 0.9744184296204652
91 5460 0.041269091436144656 0 9464724608.98624 0.32088649469256264 0.36388307875094417 -0.08333666760120598 0.2728180466425627 -0.5578286892069838 0.1522008549468991 1.10286684654113 1.091133953491192 0.9744178972643162
92 5520 0.037460170106570975 0 9464724608.77516 0.29797735327193975 0.24502127183772557 0.010503800424294156 0.34402274416190604 -0.5159379002889101 0.2978791898037392 1.0883177578322285 1.0911335798010475 0.9744179485760797
93 5580 0.03640891282069439 0 9464724609.141903 0.3138576074251845 0.4056088451302671 -0.04844544552813673 0.3217842213196767 -0.5666521931217638 0.2085499033503582 1.250649331943805 1.091133786518151 0.9744178662370263
94 5640 0.0347822559262141 0 9464724608.643194 0.34473769461680176 0.41613048448282225 -0.08079442460320474 0.3269984665944359 -0.5057265261335567 0.21141022471036838 1.309782532014256 1.0911335631211754 0.9744178257023749
95 5700 0.03506552505863041 0 9464724609.181326 0.3158343154795534 0.4667495361970493 -0.05922480690508794 0.36410624894524246 -0.56991885133241 0.22019812135349132 1.216570930653003 1.0911330291848669 0.9744179007973124
96 5760 0.0330068041700307 0 9464724609.19047 0.3428479168572801 0.4534070726177882 -0.07666206050319263 0.3686505282386514 -0.5195293791865436 0.2608497869042176 1.2762252537750542 1.0911332910973035 0.974417713871166
97 5820 0.032478779183084054 0 9464724608.885214 0.3454758427901468 0.38242551080076254 -0.08852654083530898 0.29410522118803245 -0.5223466728909745 0.19977226782596097 1.1862764294326813 1.0911334719732793 0.9744176745447017
98 5880 0.02812461268660958 0 9464724608.949522 0.30207163229363015 0.36474455972864683 -0.0903190592496098 0.27290418891455404 -0.5089349857132082 0.18373763715006808 1.2726701686279123 1.0911330468688278 0.9744178535537779
99 5940 0.02605979325799555 0 9464724608.69323 0.3310087854487353 0.4458671937411507 -0.08325508700425654 0.3527875662573281 -0.5053664739200975 0.21550302708454885 1.3172498098395788 1.0911335866159864 0.9744179318729685
100 6000 0.025733849963788462 0 9464724608.590591 0.33870452857292843 0.39039049348676724 -0.10721217517375944 0.29247311208548277 -0.5193770289433138 0.139035569881306 1.1969143459793945 1.091133713825105 0.9744178183711124
101 6060 0.022458830574602105 0 9464724608.540941 0.3271015644375103 0.4371701978929704 -0.08141244998370976 0.34340004330960966 -0.5160899664649228 0.1911873311160387 1.271402864006921 1.0911335470825188 0.9744177653847647
102 6120 0.021646937997486248 0 9464724608.570684 0.3345113288323044 0.4464172319023942 -0.1122806990173037 0.35442220914914735 -0.46979814516538176 0.20648106046514453 1.3153447151454691 1.091133619739482 0.9744177928284053
103 6180 0.0209519596358535 0 9464724608.548155 0.338520613764086 0.4061152662796276 -0.09579119502766117 0.3127669976999733 -0.5204669861839865 0.19291252442846193 1.229604427385935 1.0911335044994508 0.9744177599899386
104 6240 0.023916607045375595 0 9464724608.537714 0.35108436068243903 0.4341604259633563 -0.11176483959940593 0.3394464736030683 -0.5031327081715313 0.20934223680090633 1.2369374482962217 1.0911336286162694 0.9744177510828573
105 6300 0.020808005610535713 0 9464724608.555204 0.33349026075903027 0.4065694518034312 -0.08551223720775622 0.3119703277753964 -0.5048546734196073 0.20562431826854333 1.2015449924809074 1.0911334263735306 0.9744178802153247
106 6360 0.020938961909904522 0 9464724608.568209 0.3270349103905492 0.4099205626614956 -0.11007181099120884 0.31266026173817024 -0.494408055392695 0.17453647393731686 1.2942669792631591 1.0911336664919757 0.9744177708832507
107 6420 0.018543346235720393 0 9464724608.531776 0.3571147021915558 0.38424081376408664 -0.08835547013864616 0.2888298853335829 -0.5171211836105108 0.1825356509650267 1.2044702133764007 1.0911336581001037 0.9744178215069559
108 6480 0.017678937311372767 0 9464724608.52393 0.3529899832583794 0.430187954950219 -0.10700658361109427 0.3346303728980034 -0.4906265712852611 0.1882587817610468 1.2529714253118798 1.0911335619448341 0.9744178451438948
109 6540 0.016484257983300558 0 9464724608.513098 0.3322361133334175 0.40468513132565787 -0.09614203552468915 0.30972002678285454 -0.5004958421244005 0.16401741587487703 1.2460836762286605 1.091133550028631 0.9744178277264077
110 6600 0.015049651591662772 0 9464724608.513067 0.3522744987339248 0.42443640079859196 -0.0938854713409558 0.3291744989387359 -0.5134134728785756 0.21028653219132137 1.2344927656014726 1.0911335200488712 0.9744178012561272
111 6660 0.015063537818985917 0 9464724608.518372 0.34434299436261273 0.4182184266924527 -0.09941789895759845 0.3229199801299544 -0.5010215165433716 0.19653957103730874 1.2476875401491365 1.0911335676942335 0.9744177916894098
112 6720 0.015906169984047612 0 9464724608.513079 0.32510341263560677 0.40485272066528916 -0.07200747499516685 0.31059909403353414 -0.5390142391837176 0.1984768403952364 1.2087767746936615 1.0911334887508914 0.9744178197090309
113 6780 0.015555358132812693 0 9464724608.51236 0.33664454266702704 0.4326144443658732 -0.06940811865482113 0.33782318406529677 -0.5452656745000938 0.21886205590578223 1.2017407367436317 1.0911335324448228 0.9744177963502373
114 6840 0.016060892449375766 0 9464724608.503485 0.32731611716950226 0.39683357948226605 -0.06264517758138419 0.3012919854479849 -0.5559189674036371 0.19619778621068396 1.1955877173887115 1.0911336102872538 0.9744177995989354
115 6900 0.018890458371483187 0 9464724608.505106 0.34560148338839236 0.4079733684101223 -0.08353740560455973 0.3132337016832522 -0.5373150567102187 0.18594088137034384 1.1983266227870175 1.0911335900725927 0.9744177792619965
116 6960 0.018528185957720454 0 9464724608.511417 0.34431794654016357 0.41142610401175267 -0.06997776447385762 0.31634835571208164 -0.541307541087741 0.21681268345928614 1.206321959427535 1.091133559440996 0.9744177790162073
117 7020 0.017727154299805554 0 9464724608.506887 0.33343266020723433 0.389937601858219 -0.057401895855125826 0.2949037522537319 -0.566591035958885 0.18253175503152616 1.1672351662418794 1.091133590367011 0.9744177936170547
118 7080 0.019483933027112762 0 9464724608.497913 0.36650005635408334 0.41040708052896624 -0.07844834153355114 0.31629626656801785 -0.5233091239660668 0.22324566838223298 1.1871975102353263 1.0911335892776373 0.9744178015719402
119 7140 0.02089524190400807 0 9464724608.49576 0.35428518223911865 0.3797313640979902 -0.05198840450520215 0.28600758624716144 -0.5830269494946315 0.1894400324256143 1.1074730144056193 1.0911335891029292 0.9744177794644269
120 7200 0.02595757997791453 0 9464724608.492796 0.37132330528792673 0.38297079851213106 -0.04403991531995777 0.28889712694998143 -0.5957873446845087 0.20146212681769463 1.0471241534255198 1.0911336413560475 0.9744177725697961
121 7260 0.03145367309019917 0 9464724608.489697 0.358858101129928 0.3325054502265671 -0.0142632305409566 0.23682468989666616 -0.6663253012320755 0.13948972797748016 0.9405301272880068 1.0911335638669766 0.9744178061993322
122 7320 0.03565469704900412 0 9464724608.489866 0.34357024063898206 0.30584914666666735 -0.004147881240974663 0.2111095305749715 -0.6790508779616251 0.11419373429111127 0.9375378592618645 1.0911335740288324 0.9744178080058595
123 7380 0.041109417417640765 0 9464724608.478401 0.4045084790173068 0.28903075239888104 -0.019277007830671003 0.19395067848258507 -0.6773468596056537 0.1404634559661356 0.8660458249296968 1.091133544017564 0.9744178274632146
124 7440 0.04680230854146196 0 9464724608.477728 0.4363035864201016 0.29050456793858626 -0.026545042214785187 0.1961529974928956 -0.6480336434777569 0.18607998341849666 0.8243671276622464 1.0911335303653769 0.9744178230684738
125 7500 0.06024750319328523 0 9464724608.457737 0.4059231975369669 0.2384845110545338 -0.021669945017509126 0.14318288856875522 -0.689914434851592 0.10952995770048542 0.7201749746111388 1.0911335746806223 0.974417810907912
126 7560 0.06584823582185927 0 9464724608.456993 0.3573012965584721 0.14196664478457074 0.014303273683465387 0.04780460344716207 -0.7658426161753611 0.004563154582177542 0.7129945985913511 1.0911335797398736 0.9744178213856005
127 7620 0.08011018100830673 0 9464724608.460558 0.3954306416660083 0.20928494105340598 0.03735437302956117 0.1140894227894228 -0.7487377928636545 0.05726214548957428 0.6476992399939102 1.0911334962399057 0.9744178082507694
128 7680 0.09858770272423587 0 9464724608.452139 0.5047641265344092 -0.08629520161959664 0.05690139184428186 -0.18101396351014443 -0.8219632025481303 -0.019935009796982983 0.24438956060041878 1.091133584854541 0.9744177991219899
129 7740 0.11520014004818264 0 9464724608.463465 0.5439508972179621 -0.08659030347966346 0.05205807684466332 -0.18265327457144553 -0.8399190891189221 0.03370991485671253 0.18359306941975712 1.091133610052016 0.9744178109644485
130 7800 0.10651743264959701 0 9464724608.456903 0.5948078777851357 -0.04830264501956743 0.03714364761767316 -0.14465703633202454 -0.8380613001814241 0.13836251851987144 0.065858009763545 1.09113357856363 0.974417796911791
131 7860 0.10262494500028102 0 9464724608.45726 0.6098597552521525 -0.06908890758379559 0.02116083441193198 -0.16281005837076173 -0.7874180290281603 -0.04985317559881129 0.014966219141672843 1.0911335350718567 0.9744178240402369
