% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=191535, Sun Dec  7 20:53:54 2025
1 60 0.40339148325768265 1.0000444454321133 1.0 1.0 1.0000055555709877 1.0000111111728396 1.0000166668055563 1.0000222224691375 1.0000277781635838 1.0000333338888951 1.0000388896450716 1.0000444454321133
2 120 0.40550430348426997 1.2646970352616977 0.871385866080878 0.871385866080878 0.8923815674758261 0.9257463906166422 0.9413173642561522 0.9840883530684958 1.0110488444647705 1.0447245960276323 1.0819880274849525 1.2646970352616977
3 180 0.46303340055853814 1.511930218386045 0.7797809859895436 0.7797809859895436 0.840312558582443 0.8729845325095744 0.9365637390872106 0.9814154471346849 1.0114652875221193 1.0911678705711092 1.1403705833374806 1.511930218386045
4 240 0.46561013247179994 1.8607416436395032 0.7200413900824996 0.7200413900824996 0.8155864846549632 0.8565005157379099 0.9003842253128488 0.9434858481994288 1.0430552505437554 1.122794107159941 1.1800110405295507 1.8607416436395032
5 300 0.5639086548372827 1.9026542244578915 0.709595985962734 0.709595985962734 0.7782401582138915 0.844945271946051 0.8928013298245943 0.9035944795683656 1.0333778805956675 1.1260045941833958 1.2156899906627576 1.9026542244578915
6 360 0.5472705187245053 1.8589042572483876 0.7128648930646212 0.7128648930646212 0.7772791859159802 0.8226988812922646 0.8690904013781527 0.9135725547450385 1.0621109878352448 1.120635215766181 1.1679679596162724 1.8589042572483876
7 420 0.5405944809176454 1.7168531446802373 0.6843353290832221 0.6843353290832221 0.7314316415377647 0.8352650086883924 0.8719311379810177 0.9713046446089117 1.0248768050910388 1.15318266197281 1.204713589419877 1.7168531446802373
8 480 0.47654186000185184 1.5854334076372425 0.6521165326381075 0.6521165326381075 0.7245065796665044 0.7912917121906861 0.8742758210198667 0.9147801615464729 0.9927290406425302 1.187771033355284 1.2181952972414611 1.5854334076372425
9 540 0.4274694472325823 1.5383837944298666 0.6050352963717931 0.6050352963717931 0.7272222034908358 0.783659007280789 0.8440158920155513 0.8758944706496409 0.9580540690655815 1.0795046862514208 1.1663346534058374 1.5383837944298666
10 600 0.48155404809715585 1.452860373476016 0.6211949642175445 0.6211949642175445 0.6971735349020178 0.7537675648122947 0.8022757408969352 0.8129461396813054 0.9632258296288975 0.9947269670212586 1.1815188149803602 1.452860373476016
11 660 0.4423930272792296 1.5484939995071771 0.5939591572325514 0.5939591572325514 0.6535824606947261 0.7148770662884649 0.7604291084745501 0.787745647861589 0.9111927912331805 0.9823467690402585 1.2011986624778408 1.5484939995071771
12 720 0.4229730282696686 1.5337633306461014 0.5311291149781637 0.5311291149781637 0.6121743930662131 0.6637394792470706 0.7338084728777468 0.7959800097053962 0.878570900820185 1.0155824440381158 1.1635995120707427 1.5337633306461014
13 780 0.41907855579676506 1.4196352130708767 0.4707689476891521 0.4707689476891521 0.5768244357200971 0.6621563144336409 0.7032718273969346 0.7776685746569878 0.8520531102359874 1.03363519777614 1.16197793732421 1.4196352130708767
14 840 0.36272368469350935 1.395579615721293 0.39623337418059607 0.39623337418059607 0.5544963724089603 0.6477288116133462 0.6840718615266682 0.8025794977518372 0.9259568949163144 1.0397897453476979 1.1312837065365458 1.395579615721293
15 900 0.4183466059876355 1.4199243730419846 0.34355776313404873 0.34355776313404873 0.5406617447421767 0.6037552819489139 0.7185892841864017 0.7873544726865304 0.9123942951021019 1.092386579869985 1.14795534810665 1.4199243730419846
16 960 0.40623720529660723 1.381734329621973 0.3010898579955116 0.3010898579955116 0.517793538852364 0.5876835462379373 0.6924891905377933 0.8397559354354487 0.9585464687202098 1.0913630738841806 1.1600236692172199 1.381734329621973
17 1020 0.3824397664661127 1.359329285730462 0.26937833913098685 0.26937833913098685 0.5020355858907481 0.5901113913276669 0.7087956254009949 0.8215398739698975 0.9129838194377193 1.1010255215261222 1.150348923132794 1.359329285730462
18 1080 0.3731236902567333 1.322333487016207 0.23253419684745058 0.23253419684745058 0.4899477732899695 0.5722626437929946 0.657987562031216 0.8122028414859641 0.8943538385767021 1.0801085510579285 1.106084066511036 1.322333487016207
19 1140 0.3780084738397149 1.221829650631088 0.2058158590289768 0.2058158590289768 0.4780655441501686 0.5565641865231643 0.6311976741252227 0.7652850010598389 0.8921363116101269 1.0270525815194336 1.1314298145656276 1.221829650631088
20 1200 0.32277856226453017 1.3406040268032986 0.18308513514519753 0.18308513514519753 0.46764782815501377 0.5345793545577388 0.6394944449225333 0.7680893011920579 0.874069572603481 1.0165755846399547 1.1603230917698337 1.3406040268032986
