% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=191535, Sun Dec  7 20:53:54 2025, <python>{}</python>
32 1920 0.1985810716011581 48.21129019355724 9468336405.341814 9.5286042529126453e+09 10787196999.325033 81720385469.63373 2333296750.7280235 9872293148.370117 nan 0.8   
33 1980 0.19748818931117323 51.19218013117607 9468336405.341814 9.4687636716822796e+09 11055343200.944101 39860435524.38348 2922448916.833708 10173515025.62114 nan 0.8   
34 2040 0.19552197464982132 55.66216763457704 9468336405.341814 9.5633646349495125e+09 10268393539.237043 24391796618.872894 1360520665.6324062 9990485756.568012 nan 0.9   
35 2100 0.18259549259297525 60.725516863646256 9468336405.341814 9.4813051447486973e+09 10438053354.902643 36939544080.441345 1338700593.099125 9903894932.062021 nan 0.9   
36 2160 0.19915060487265507 65.99026887911882 9468336405.341814 9.4944095223152618e+09 10421081065.698635 27154183191.02907 3304831577.731331 9693671524.059437 nan 0.9   
37 2220 0.21157837099756335 73.55330374797869 9468336405.341814 9.4698141063208580e+09 10678915225.368196 59719110261.57064 2554979702.5574665 9838666697.521416 nan 0.9   
38 2280 0.19538537961453384 82.03893541151291 9466072369.618755 9.4660723696187553e+09 10583590343.467793 44226707198.10227 1396888061.8204594 9988813035.05889 nan 0.9   
39 2340 0.19774158736701908 95.58558924920183 9466072369.618755 9.4717033562257328e+09 10224156655.398447 21050089809.03729 1896068860.7405224 9823498972.764975 nan 1.0   
40 2400 0.1982895621886008 99.30050318926658 9466072369.618755 9.4911245906907463e+09 10235640663.996134 25784696533.820004 1822019539.9896355 9775413115.793743 nan 1.0   
41 2460 0.21593105133579696 105.56881186604477 9466072369.618755 9.4850574920258102e+09 10085912575.957157 24033578244.233273 1641347597.0968342 9706102531.798248 nan 1.0   
42 2520 0.2525858544931978 112.16558678754963 9466072369.618755 9.4734556729049301e+09 9930721808.879185 19486527699.058475 1547966758.9102364 9604618704.10651 nan 1.0   
43 2580 0.24152774434983967 119.38838072305809 9464797602.162226 9.4647976021622257e+09 10126757356.17713 18810337541.770237 1808885415.2520905 9766720386.86029 nan 1.1   
44 2640 0.23343313909503186 130.56878304230244 9464797602.162226 9.4832836303511658e+09 9948626615.273655 17153753133.94157 775280160.9907856 9624965328.886103 nan 1.1   
45 2700 0.19682360715299219 144.3710600916365 9464797602.162226 9.4711630972643814e+09 9833474833.095558 19075718517.62787 803834869.2401352 9644956622.580505 nan 1.1   
46 2760 0.18012077331963144 158.17597976626976 9464797602.162226 9.4663779318254890e+09 9651501281.7088 10851085312.778284 265393920.32082176 9540080453.221052 nan 1.1   
47 2820 0.18640568733509652 166.28709310244582 9464797602.162226 9.4689702038709621e+09 9600122052.599136 10907134398.463116 184959399.62931442 9521413048.732311 nan 1.2   
48 2880 0.17405543314536098 195.4631902847631 9464797602.162226 9.4658829077023582e+09 9531795126.265072 10860819745.662611 139345266.32857323 9495860601.176311 nan 1.2   
49 2940 0.15570969526492043 218.7332641789718 9464797602.162226 9.4654985134333000e+09 9512235519.801493 9834424836.875084 86527994.28141785 9481639893.085354 nan 1.2   
50 3000 0.14101884061497197 275.02583151885756 9464797602.162226 9.4652772680074787e+09 9490986800.913723 9738105452.446869 42945054.46922493 9473872520.503656 nan 1.2   
51 3060 0.13402115274191442 308.5652721959506 9464797602.162226 9.4649174784720268e+09 9482936537.226992 9607948556.545969 27734755.87866974 9472656631.37084 nan 1.3   
52 3120 0.11797390497363014 359.34882952346516 9464797602.162226 9.4649252762760811e+09 9476475389.878275 9538917463.173958 20104375.081954956 9469480303.538073 nan 1.3   
53 3180 0.1158863397168609 403.5072520942239 9464797602.162226 9.4648550933565350e+09 9470506839.15272 9510073584.728878 10430579.99335289 9467781532.4433 nan 1.3   
54 3240 0.11273275917738163 526.8616680593004 9464797602.162226 9.4648246636091557e+09 9469017113.6161 9490078929.54455 7367076.572055817 9466293439.833298 nan 1.3   
55 3300 0.10362495701690252 622.4758321332461 9464797602.162226 9.4648443884939404e+09 9468450521.163143 9491109980.923676 5874230.015817642 9466332732.576664 nan 1.4   
56 3360 0.09856883565590796 719.3343873790523 9464725129.250004 9.4647251292500038e+09 9466824318.274694 9479521220.736473 3376351.688796997 9465463015.636702 nan 1.4   
57 3420 0.09323309265243254 800.2486471922236 9464725129.250004 9.4647323775917950e+09 9465848665.272142 9477490639.345654 2054164.1932258606 9465196338.060394 nan 1.4   
58 3480 0.08408756454821935 927.1572359889035 9464725129.250004 9.4647357298195591e+09 9465509316.277245 9471200620.569494 992030.3799171448 9465095264.036287 nan 1.4   
59 3540 0.07741297703396902 1095.0919157750775 9464725129.250004 9.4647534119333668e+09 9465436085.998365 9468358662.953869 838101.7581062317 9465057936.69901 nan 1.4   
60 3600 0.08362442477220422 1270.4009966483136 9464725129.250004 9.4647397237662697e+09 9465081288.908966 9467623990.553307 541219.0492115021 9464873453.165909 nan 1.5   
61 3660 0.08928469442221636 1500.4119838287197 9464725129.250004 9.4647315021125908e+09 9465048674.327335 9467406135.9075 417387.286655426 9464910212.38216 nan 1.5   
62 3720 0.08282810137065146 1712.5258311682187 9464725129.250004 9.4647257825091076e+09 9464930343.367695 9466074576.992874 269680.18217658997 9464809508.294294 nan 1.5   
63 3780 0.07361898732671515 1912.6462073023026 9464725129.250004 9.4647261917012424e+09 9464889498.296852 9465724067.208927 229122.9549331665 9464809710.849823 nan 1.5   
64 3840 0.06916579606994569 2107.4182137823436 9464725129.250004 9.4647281062550564e+09 9464823910.0336 9465169922.464766 186914.41109466553 9464770244.601357 nan 1.6   
65 3900 0.0658500412192291 2604.1546123572266 9464725129.250004 9.4647265907196636e+09 9464787757.591555 9465221216.332537 91194.9234867096 9464747269.587183 nan 1.6   
66 3960 0.06728431500367499 3180.7849598471053 9464725129.250004 9.4647257949696560e+09 9464769479.061886 9465022382.73952 60689.48582458496 9464741093.765587 nan 1.6   
67 4020 0.06961610066409554 3748.7958613106857 9464725129.250004 9.4647261500024395e+09 9464754341.592665 9465025776.479702 37363.61494064331 9464737460.524937 nan 1.6   
68 4080 0.06940950007420704 4207.129878829665 9464725046.220896 9.4647250462208958e+09 9464743484.3095 9465076053.24109 28269.680559158325 9464731840.03086 nan 1.7   
69 4140 0.06335312353050596 4811.452656007153 9464724648.516613 9.4647246485166130e+09 9464738697.453747 9464796980.45299 24483.071340560913 9464730233.36923 nan 1.7   
70 4200 0.06341930167444317 5397.392690882246 9464724648.516613 9.4647254260155811e+09 9464736890.627262 9464803146.077871 15894.377254486084 9464729259.90186 nan 1.7   
71 4260 0.06366303700878438 6209.948236392965 9464724639.057308 9.4647246390573082e+09 9464732454.27116 9464777188.73119 10153.160924911499 9464727566.66089 nan 1.7   
72 4320 0.06394056990875688 7280.937376219255 9464724639.057308 9.4647247849549599e+09 9464730796.130932 9464761956.720686 8462.014753341675 9464727043.489956 nan 1.8   
73 4380 0.061821811351356885 8764.075776479627 9464724639.057308 9.4647248380275669e+09 9464728656.905252 9464747204.184626 7259.151699066162 9464726215.663734 nan 1.8   
74 4440 0.05782443860383844 10198.782805596278 9464724639.057308 9.4647246966543350e+09 9464727591.169708 9464746532.511919 4022.773494720459 9464726122.140976 nan 1.8   
75 4500 0.06094390375450545 11571.937500401968 9464724621.4331 9.4647246214330997e+09 9464727188.516672 9464740007.404768 3699.7700366973877 9464725871.643785 nan 1.8   
76 4560 0.06354458784461801 13443.751455822252 9464724621.4331 9.4647246462658005e+09 9464726329.699589 9464738194.79051 2658.3888206481934 9464725204.269407 nan 1.9   
77 4620 0.06953722762179372 7.377572474854299 9464724621.4331 9.4647246556689510e+09 9464726193.166029 9464732083.117788 1705.5234661102295 9464725213.25065 nan 1.9   
78 4680 0.06457144660978227 7.648489341829297 9464724619.120737 9.4647246191207371e+09 9464725615.766388 9464731896.757753 1551.1154174804688 9464724912.598618 nan 1.9   
79 4740 0.061068879922559174 7.589303242039743 9464724619.120737 9.4647246256488209e+09 9464725540.6955 9464732209.68995 997.0814876556396 9464725079.312117 nan 1.9   
80 4800 0.05783827540432302 7.166903141443827 9464724619.120737 9.4647246226653976e+09 9464725071.829601 9464727733.844118 685.909008026123 9464724815.90015 nan 2.0   
81 4860 0.052236235995067166 7.059444613616654 9464724619.120737 9.4647246268842258e+09 9464724948.33898 9464726607.385433 655.0216941833496 9464724794.081518 nan 2.0   
82 4920 0.049634180698758766 7.275127335018066 9464724614.808014 9.4647246148080139e+09 9464724768.3048 9464725971.250565 322.2026424407959 9464724668.912151 nan 2.0   
83 4980 0.05047335084694864 7.380801287628309 9464724614.353516 9.4647246143535156e+09 9464724762.81846 9464725414.588451 237.24837493896484 9464724664.135212 nan 2.0   
84 5040 0.054188466314708 7.565387519125851 9464724614.353516 9.4647246248188343e+09 9464724704.034546 9464725469.112177 181.0844383239746 9464724654.023792 nan 2.0   
85 5100 0.053147575569954676 7.08169892875717 9464724612.396246 9.4647246123962460e+09 9464724716.748512 9464725081.30227 111.80924224853516 9464724656.526443 nan 2.1   
86 5160 0.05052923878951121 7.909919972068582 9464724612.396246 9.4647246183932076e+09 9464724689.286676 9464724902.557167 90.26614952087402 9464724644.181747 nan 2.1   
87 5220 0.05051478646685149 8.99449039682909 9464724608.835018 9.4647246088350182e+09 9464724653.934713 9464724826.284142 48.440555572509766 9464724631.052147 nan 2.1   
88 5280 0.046852310713153406 10.878053168205621 9464724608.835018 9.4647246169469681e+09 9464724651.868107 9464724830.298178 52.087615966796875 9464724631.931816 nan 2.1   
89 5340 0.044176609927548384 13.837777921627797 9464724608.835018 9.4647246097161598e+09 9464724637.786274 9464724788.596502 27.072460174560547 9464724628.371773 nan 2.2   
90 5400 0.04432746039607211 17.149906355483783 9464724608.835018 9.4647246131281357e+09 9464724634.022215 9464724708.9916 17.461631774902344 9464724626.542828 nan 2.2   
91 5460 0.041269091436144656 18.8846962102871 9464724608.835018 9.4647246089862404e+09 9464724634.833199 9464724718.156868 24.72831153869629 9464724625.134773 nan 2.2   
92 5520 0.037460170106570975 22.77215695118567 9464724608.77516 9.4647246087751598e+09 9464724625.318338 9464724672.941944 13.239776611328125 9464724618.100574 nan 2.2   
93 5580 0.03640891282069439 25.656017102982748 9464724608.77516 9.4647246091419029e+09 9464724625.063566 9464724649.816624 14.49664306640625 9464724616.415176 nan 2.3   
94 5640 0.0347822559262141 29.16521338894834 9464724608.643194 9.4647246086431942e+09 9464724621.317253 9464724702.260887 16.95734405517578 9464724614.145294 nan 2.3   
95 5700 0.03506552505863041 31.487429030880346 9464724608.643194 9.4647246091813259e+09 9464724616.221354 9464724704.049154 10.693588256835938 9464724612.257431 nan 2.3   
96 5760 0.0330068041700307 35.695943176475375 9464724608.643194 9.4647246091904697e+09 9464724620.53936 9464724939.700247 17.80506134033203 9464724612.496586 nan 2.3   
97 5820 0.032478779183084054 33.84331298630169 9464724608.643194 9.4647246088852139e+09 9464724614.582731 9464724746.344135 9.898984909057617 9464724610.533195 nan 2.4   
98 5880 0.02812461268660958 35.0782500147147 9464724608.643194 9.4647246089495220e+09 9464724612.786493 9464724785.775864 5.047761917114258 9464724610.900116 nan 2.4   
99 5940 0.02605979325799555 35.66979839244034 9464724608.643194 9.4647246086932297e+09 9464724611.160505 9464724643.760553 5.013242721557617 9464724609.458103 nan 2.4   
100 6000 0.025733849963788462 36.39950514092626 9464724608.590591 9.4647246085905914e+09 9464724610.185066 9464724617.147606 2.383028030395508 9464724609.341438 nan 2.4   
101 6060 0.022458830574602105 38.31977042433235 9464724608.540941 9.4647246085409412e+09 9464724609.837286 9464724619.651937 1.4528179168701172 9464724609.097216 nan 2.5   
102 6120 0.021646937997486248 41.69176780416922 9464724608.540941 9.4647246085706844e+09 9464724609.417692 9464724614.956886 1.1969432830810547 9464724608.914024 nan 2.5   
103 6180 0.0209519596358535 50.00722334509258 9464724608.540941 9.4647246085481548e+09 9464724608.93979 9464724610.6296 0.5133132934570312 9464724608.783794 nan 2.5   
104 6240 0.023916607045375595 53.292526057033506 9464724608.537714 9.4647246085377140e+09 9464724608.961872 9464724611.077158 0.5243072509765625 9464724608.683495 nan 2.5   
105 6300 0.020808005610535713 58.16994163226613 9464724608.537714 9.4647246085552044e+09 9464724609.005867 9464724610.656857 0.5811443328857422 9464724608.742897 nan 2.6   
106 6360 0.020938961909904522 63.00142906000359 9464724608.537714 9.4647246085682087e+09 9464724608.722275 9464724609.912485 0.20219039916992188 9464724608.646778 nan 2.6   
107 6420 0.018543346235720393 73.78169282541197 9464724608.531776 9.4647246085317764e+09 9464724608.723803 9464724609.48453 0.29085731506347656 9464724608.62256 nan 2.6   
108 6480 0.017678937311372767 88.39248565665888 9464724608.52393 9.4647246085239296e+09 9464724608.63209 9464724609.23359 0.16375160217285156 9464724608.565222 nan 2.6   
109 6540 0.016484257983300558 97.8959629431199 9464724608.513098 9.4647246085130978e+09 9464724608.618603 9464724609.172796 0.12285041809082031 9464724608.564638 nan 2.7   
110 6600 0.015049651591662772 106.24256747036992 9464724608.513067 9.4647246085130672e+09 9464724608.571676 9464724608.692497 0.049022674560546875 9464724608.55545 nan 2.7   
111 6660 0.015063537818985917 113.95836203620394 9464724608.513067 9.4647246085183716e+09 9464724608.550653 9464724608.703129 0.05356788635253906 9464724608.531837 nan 2.7   
112 6720 0.015906169984047612 128.77673922278822 9464724608.513067 9.4647246085130787e+09 9464724608.558065 9464724608.707453 0.039432525634765625 9464724608.542301 nan 2.7   
113 6780 0.015555358132812693 153.76827443588343 9464724608.51236 9.4647246085123596e+09 9464724608.54998 9464724608.635246 0.0428924560546875 9464724608.530949 nan 2.8   
114 6840 0.016060892449375766 173.90380664242406 9464724608.503485 9.4647246085034847e+09 9464724608.536386 9464724608.617811 0.03537940979003906 9464724608.525028 nan 2.8   
115 6900 0.018890458371483187 200.83705021280818 9464724608.503485 9.4647246085051060e+09 9464724608.536749 9464724608.60758 0.030694961547851562 9464724608.52294 nan 2.8   
116 6960 0.018528185957720454 239.44638241579182 9464724608.503485 9.4647246085114174e+09 9464724608.533754 9464724608.634674 0.0248565673828125 9464724608.521881 nan 2.8   
117 7020 0.017727154299805554 289.6878644613421 9464724608.503485 9.4647246085068874e+09 9464724608.531775 9464724608.552526 0.018445968627929688 9464724608.52232 nan 2.9   
118 7080 0.019483933027112762 335.7982524138651 9464724608.497913 9.4647246084979134e+09 9464724608.52485 9464724608.561316 0.020666122436523438 9464724608.51465 nan 2.9   
119 7140 0.02089524190400807 402.9465318727555 9464724608.49576 9.4647246084957600e+09 9464724608.52377 9464724608.567835 0.021678924560546875 9464724608.511692 nan 2.9   
120 7200 0.02595757997791453 491.0028814696973 9464724608.492796 9.4647246084927959e+09 9464724608.518787 9464724608.556868 0.011587142944335938 9464724608.512167 nan 2.9   
121 7260 0.03145367309019917 554.0220483223613 9464724608.489697 9.4647246084896965e+09 9464724608.518473 9464724608.59277 0.021152496337890625 9464724608.509903 nan 2.9   
122 7320 0.03565469704900412 587.1734298914082 9464724608.489697 9.4647246084898663e+09 9464724608.519505 9464724608.615294 0.0304412841796875 9464724608.50819 nan 3.0   
123 7380 0.041109417417640765 654.4612458126588 9464724608.478401 9.4647246084784012e+09 9464724608.51692 9464724608.603462 0.0321807861328125 9464724608.498913 nan 3.0   
124 7440 0.04680230854146196 796.0393969771845 9464724608.477728 9.4647246084777279e+09 9464724608.514736 9464724608.59595 0.04050254821777344 9464724608.497118 nan 3.0   
125 7500 0.06024750319328523 907.4320590246605 9464724608.457737 9.4647246084577370e+09 9464724608.512272 9464724608.603115 0.0402374267578125 9464724608.49247 nan 3.0   
126 7560 0.06584823582185927 1075.3940555731306 9464724608.456993 9.4647246084569931e+09 9464724608.511082 9464724608.59724 0.04665374755859375 9464724608.490707 nan 3.1   
127 7620 0.08011018100830673 1161.5986444689042 9464724608.456993 9.4647246084605579e+09 9464724608.50461 9464724608.6191 0.041713714599609375 9464724608.487888 nan 3.1   
128 7680 0.09858770272423587 1245.2864602520667 9464724608.452139 9.4647246084521389e+09 9464724608.504318 9464724608.626797 0.04808998107910156 9464724608.487911 nan 3.1   
129 7740 0.11520014004818264 1221.7100054718774 9464724608.452139 9.4647246084634647e+09 9464724608.521797 9464724608.648655 0.0473175048828125 9464724608.502085 nan 3.1   
130 7800 0.10651743264959701 1385.267544584177 9464724608.452139 9.4647246084569035e+09 9464724608.511892 9464724608.805927 0.08131217956542969 9464724608.489996 nan 3.2   
131 7860 0.10262494500028102 1485.7986667543375 9464724608.452139 9.4647246084572601e+09 9464724608.508839 9464724608.63226 0.052276611328125 9464724608.48167 nan 3.2   
132 7920 0.10697175108019641 1443.4045642564151 9464724608.447878 9.4647246084478779e+09 9464724608.486927 9464724608.55759 0.041057586669921875 9464724608.472662 nan 3.2   
133 7980 0.11585452985768574 1529.6843183574576 9464724608.436686 9.4647246084366856e+09 9464724608.49252 9464724608.585659 0.03532981872558594 9464724608.47552 nan 3.2   
134 8040 0.10397239536578748 1543.0572833061942 9464724608.436686 9.4647246084466305e+09 9464724608.486555 9464724608.584612 0.035037994384765625 9464724608.46901 nan 3.3   
135 8100 0.09895599505018059 1547.0548483615528 9464724608.436686 9.4647246084404716e+09 9464724608.474833 9464724608.533636 0.023952484130859375 9464724608.461712 nan 3.3   
136 8160 0.09160157980912101 1638.5600251955045 9464724608.43577 9.4647246084357700e+09 9464724608.462988 9464724608.5288 0.022418975830078125 9464724608.453571 nan 3.3   
137 8220 0.0920944808486538 1575.3910375615724 9464724608.431314 9.4647246084313145e+09 9464724608.462526 9464724608.498775 0.017093658447265625 9464724608.454205 nan 3.3   
138 8280 0.10388661737922839 1618.8611270178321 9464724608.426842 9.4647246084268417e+09 9464724608.459469 9464724608.495865 0.016117095947265625 9464724608.451237 nan 3.4   
139 8340 0.11257486109519844 1739.6017919692483 9464724608.42446 9.4647246084244595e+09 9464724608.462204 9464724608.494976 0.019330978393554688 9464724608.451374 nan 3.4   
140 8400 0.12071626511697937 1864.075542312797 9464724608.421497 9.4647246084214973e+09 9464724608.458055 9464724608.486725 0.018091201782226562 9464724608.448246 nan 3.4   
141 8460 0.12836068445219567 1850.0791328790806 9464724608.421497 9.4647246084339314e+09 9464724608.456615 9464724608.489983 0.02191925048828125 9464724608.448824 nan 3.4   
142 8520 0.12686252254829394 2237.4268305458695 9464724608.421497 9.4647246084245949e+09 9464724608.45604 9464724608.507002 0.01743316650390625 9464724608.449879 nan 3.5   
143 8580 0.13368370672884333 2172.7967672733585 9464724608.421497 9.4647246084298363e+09 9464724608.452888 9464724608.51938 0.017614364624023438 9464724608.444567 nan 3.5   
144 8640 0.15230712379013608 2203.0580491265264 9464724608.421497 9.4647246084283924e+09 9464724608.451935 9464724608.508522 0.0194244384765625 9464724608.44585 nan 3.5   
145 8700 0.14167090734006024 2355.1056215941926 9464724608.421497 9.4647246084240456e+09 9464724608.453941 9464724608.478256 0.014659881591796875 9464724608.446163 nan 3.5   
146 8760 0.1380019683056366 2379.474065427738 9464724608.419397 9.4647246084193974e+09 9464724608.446507 9464724608.479536 0.018238067626953125 9464724608.438404 nan 3.6   
147 8820 0.14077971426395236 2333.725943877766 9464724608.418182 9.4647246084181824e+09 9464724608.447542 9464724608.478188 0.014720916748046875 9464724608.440384 nan 3.6   
148 8880 0.14934502085060986 2258.663609298045 9464724608.418182 9.4647246084217682e+09 9464724608.444708 9464724608.475252 0.018529891967773438 9464724608.437489 nan 3.6   
149 8940 0.15358929646343283 2292.351825482312 9464724608.413298 9.4647246084132977e+09 9464724608.441706 9464724608.48203 0.013315200805664062 9464724608.43439 nan 3.6   
150 9000 0.17750021261693458 2237.345951969279 9464724608.407423 9.4647246084074230e+09 9464724608.438532 9464724608.463688 0.019636154174804688 9464724608.429695 nan 3.7   
151 9060 0.23118171522368477 2328.3097230272915 9464724608.407423 9.4647246084130745e+09 9464724608.440948 9464724608.478241 0.018245697021484375 9464724608.431309 nan 3.7   
152 9120 0.2630152736810326 2399.7238247012438 9464724608.406576 9.4647246084065762e+09 9464724608.44376 9464724608.51875 0.026111602783203125 9464724608.431293 nan 3.7   
153 9180 0.2786211936268261 2524.4367359858184 9464724608.406576 9.4647246084126625e+09 9464724608.441952 9464724608.497345 0.018733978271484375 9464724608.433811 nan 3.7   
154 9240 0.311097408395386 2609.1270889886346 9464724608.406576 9.4647246084075432e+09 9464724608.442024 9464724608.52529 0.025308609008789062 9464724608.430592 nan 3.7   
155 9300 0.3229486393842218 2546.38298342313 9464724608.38805 9.4647246083880501e+09 9464724608.43906 9464724608.537207 0.018970489501953125 9464724608.43022 nan 3.8   
156 9360 0.3127687325532968 2606.983929691507 9464724608.38805 9.4647246084092331e+09 9464724608.44168 9464724608.48734 0.03280830383300781 9464724608.428265 nan 3.8   
157 9420 0.3075923391018567 2760.284868075606 9464724608.38805 9.4647246084089642e+09 9464724608.434225 9464724608.478407 0.021150588989257812 9464724608.421959 nan 3.8   
158 9480 0.2711855276824441 2874.698423275277 9464724608.38805 9.4647246083998051e+09 9464724608.431534 9464724608.45759 0.016546249389648438 9464724608.4234 nan 3.8   
159 9540 0.29864039036085516 2892.1591743037034 9464724608.38805 9.4647246083945484e+09 9464724608.425247 9464724608.457607 0.015169143676757812 9464724608.416101 nan 3.9   
160 9600 0.2975882337411418 2944.631660869246 9464724608.38805 9.4647246083954754e+09 9464724608.426357 9464724608.451077 0.019948959350585938 9464724608.416533 nan 3.9   
161 9660 0.28201348168562757 3086.7804657126767 9464724608.38805 9.4647246083947487e+09 9464724608.426636 9464724608.46245 0.01708221435546875 9464724608.417805 nan 3.9   
162 9720 0.26067813980176374 3047.4159863202126 9464724608.38805 9.4647246083952217e+09 9464724608.421412 9464724608.444939 0.018156051635742188 9464724608.411924 nan 3.9   
163 9780 0.2365956321170348 2956.888859806311 9464724608.38283 9.4647246083828297e+09 9464724608.418201 9464724608.442467 0.014875411987304688 9464724608.40882 nan 4.0   
164 9840 0.2139896734213609 3168.0368461376975 9464724608.38283 9.4647246083953857e+09 9464724608.416058 9464724608.447872 0.01491546630859375 9464724608.409279 nan 4.0   
165 9900 0.193996505534033 3165.1106920628076 9464724608.38283 9.4647246083912163e+09 9464724608.41716 9464724608.451649 0.015329360961914062 9464724608.407911 nan 4.0   
